Practice_Blocks.thisRepN,Practice_Blocks.thisTrialN,Practice_Blocks.thisN,Practice_Blocks.thisIndex,Practice_trials.thisRepN,Practice_trials.thisTrialN,Practice_trials.thisN,Practice_trials.thisIndex,A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_5.started,polygon_5.stopped,descriptionText_5.started,descriptionText_5.stopped,keyPressRun_5.keys,keyPressRun_5.rt,keyPressRun_5.started,keyPressRun_5.stopped,polygon_6.started,polygon_6.stopped,descriptionText_6.started,descriptionText_6.stopped,keyPressRun_6.keys,keyPressRun_6.rt,keyPressRun_6.started,keyPressRun_6.stopped,polygon_7.started,polygon_7.stopped,descriptionText_7.started,descriptionText_7.stopped,keyPressRun_7.keys,keyPressRun_7.rt,keyPressRun_7.started,keyPressRun_7.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc_6.started,blackProc_6.stopped,greenProc_6.started,greenProc_6.stopped,ProcTarget_6.started,ProcTarget_6.stopped,ProcPicture_5.started,ProcPicture_5.stopped,blackWaitInterTrial_7.started,blackWaitInterTrial_7.stopped,whiteWaitInterTrial_7.started,whiteWaitInterTrial_7.stopped,blackTrial_3.started,blackTrial_3.stopped,whiteTrial_3.started,whiteTrial_3.stopped,TrialPicture_3.started,TrialPicture_3.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,blackWaitInterTrial_8.started,blackWaitInterTrial_8.stopped,whiteWaitInterTrial_8.started,whiteWaitInterTrial_8.stopped,fixation_3.started,fixation_3.stopped,fixationImage_3.started,fixationImage_3.stopped,polygon_end_4.started,polygon_end_4.stopped,end_text_4.started,end_text_4.stopped,polygon_3.started,polygon_3.stopped,descriptionText_3.started,descriptionText_3.stopped,keyPressRun_3.keys,keyPressRun_3.rt,keyPressRun_3.started,keyPressRun_3.stopped,polygon_9.started,polygon_9.stopped,descriptionText_9.started,descriptionText_9.stopped,keyPressRun_9.keys,keyPressRun_9.rt,keyPressRun_9.started,keyPressRun_9.stopped,blackProc_3.started,blackProc_3.stopped,greenProc_3.started,greenProc_3.stopped,ProcPicture_3.started,ProcPicture_3.stopped,blackWaitInterTrial_5.started,blackWaitInterTrial_5.stopped,whiteWaitInterTrial_5.started,whiteWaitInterTrial_5.stopped,polygon_4.started,polygon_4.stopped,descriptionText_4.started,descriptionText_4.stopped,keyPressRun_4.keys,keyPressRun_4.rt,keyPressRun_4.started,keyPressRun_4.stopped,blackProc_4.started,blackProc_4.stopped,greenProc_4.started,greenProc_4.stopped,ProcTarget_4.started,ProcTarget_4.stopped,blackWaitInterTrial_6.started,blackWaitInterTrial_6.stopped,whiteWaitInterTrial_6.started,whiteWaitInterTrial_6.stopped,polygon_end_3.started,polygon_end_3.stopped,end_text_3.started,end_text_3.stopped,polygon_12.started,polygon_12.stopped,descriptionText_12.started,descriptionText_12.stopped,keyPressRun_12.keys,keyPressRun_12.rt,keyPressRun_12.started,keyPressRun_12.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial.keys,keyPressTrial.rt,keyPressTrial.started,keyPressTrial.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.2372161999956,None,683.2372161999956,None,683.2372161999956,None,None,,0.012598160014022142,1.00942626001779,684.2402727000008,None,684.2402727000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0571932999883,None,686.0571932999883,None,686.0571932999883,None,None,,0.010921459994278848,1.0227650599990739,687.0581743999937,None,687.0581743999937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7611579999939,None,688.7611579999939,None,688.7611579999939,None,None,,0.010413560012239031,1.0219280600140337,689.7771556999942,None,689.7771556999942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.4778296000004,None,691.4778296000004,None,691.4778296000004,None,None,,0.013445460004732013,1.0111862600024324,692.480221299993,None,692.480221299993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.2801195999928,None,694.2801195999928,None,694.2801195999928,None,None,,0.012406759997247718,1.0092487599904416,695.2819132999866,None,695.2819132999866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.8835471999919,None,696.8835471999919,None,696.8835471999919,None,None,,0.012404559995047748,1.0089860599837266,697.8842347999889,None,697.8842347999889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.5870262999961,None,699.5870262999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.6369065999897,None,701.6369065999897,None,701.6369065999897,None,701.6369065999897,None,705.1406667999981,None,705.1406667999981,None,706.6419888999953,None,706.6419888999953,None,706.6419888999953,None,None,,0.01218125999730546,1.0093503599928226,707.6441243000008,None,707.6441243000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.4452467999945,None,709.4452467999945,None,709.4452467999945,None,None,,0.012684860004810616,1.0096134600025835,710.4451749,None,710.4451749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.2587100999954,None,712.2587100999954,None,712.2587100999954,None,None,,0.01606182001705747,1.0164518200035673,713.2643038999959,None,713.2643038999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9672524999914,None,714.9672524999914,None,714.9672524999914,None,None,,0.013157960012904368,1.0110999600001378,715.9666711999889,None,715.9666711999889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.5698092999955,None,717.5698092999955,None,717.5698092999955,None,None,,0.013090659995214082,1.0085371599852806,718.5688623999886,None,718.5688623999886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.3871943999984,None,720.3871943999984,None,720.3871943999984,None,None,,0.010683560001780279,1.0222549600002822,721.3880289999943,None,721.3880289999943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.1887544999918,None,723.1887544999918,None,723.1887544999918,None,None,,0.012984059998416342,1.0101073599944357,724.1904402999935,None,724.1904402999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.89276409999,None,725.89276409999,None,725.89276409999,None,None,,0.01251256000250578,1.0085662600031355,726.8927705999959,None,726.8927705999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5165625999944,None,728.5165625999944,None,728.5165625999944,None,None,,0.007844820007449016,1.0167365200031782,729.5286832999991,None,729.5286832999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.2297414999921,None,731.2297414999921,None,731.2297414999921,None,None,,0.01266876001318451,1.0091363600076875,732.2308084999968,None,732.2308084999968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.8311699999904,None,733.8311699999904,None,733.8311699999904,None,None,,0.012744359992211685,1.010630359989591,734.8337178999936,None,734.8337178999936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.5346814999939,None,736.5346814999939,None,736.5346814999939,None,None,,0.012665560003370047,1.009693560001324,737.5356630999886,None,737.5356630999886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.337004999994,None,739.337004999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.3744398999988,None,741.3744398999988,None,741.3744398999988,None,741.3744398999988,None,744.8753307999868,None,744.8753307999868,None,746.3905502999987,None,746.3905502999987,None,746.3905502999987,None,None,,0.01318172000173945,1.0130856199975824,747.3940256999922,None,747.3940256999922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.1948759999941,None,749.1948759999941,None,749.1948759999941,None,None,,0.013449460006086156,1.0121232600067742,750.1966632999975,None,750.1966632999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.9981479999988,None,751.9981479999988,None,751.9981479999988,None,None,,0.012938259998918511,1.0095396599936066,752.9988859999867,None,752.9988859999867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7021555999963,None,754.7021555999963,None,754.7021555999963,None,None,,0.010343460002331994,1.0048528600018471,755.7013358999975,None,755.7013358999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.333948799991,None,757.333948799991,None,757.333948799991,None,None,,0.013957580013084225,1.0121817800099961,758.3369010999886,None,758.3369010999886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.1380371999985,None,760.1380371999985,None,760.1380371999985,None,None,,0.012951259996043518,1.0102080599899637,761.1393682999915,None,761.1393682999915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.9427931999962,None,762.9427931999962,None,762.9427931999962,None,None,,0.010508559993468225,1.0219819600024493,763.9585259999876,None,763.9585259999876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.5599187999906,None,765.5599187999906,None,765.5599187999906,None,None,,0.01233096000214573,1.0090543600090314,766.5606245999952,None,766.5606245999952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.2612217999995,None,768.2612217999995,None,768.2612217999995,None,None,,0.012944059999426827,1.010892660007812,769.2630883999955,None,769.2630883999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.9646024999965,None,770.9646024999965,None,770.9646024999965,None,None,,0.013604160005343147,1.0114060600026278,771.9653956999973,None,771.9653956999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.5659836999985,None,773.5659836999985,None,773.5659836999985,None,None,,0.013035759999183938,1.0103810599975986,774.5677408999909,None,774.5677408999909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.2710457999929,None,776.2710457999929,None,776.2710457999929,None,None,,0.010208159990725107,1.005289359978633,777.2701243999909,None,777.2701243999909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0717050999956,None,779.0717050999956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0734063999989,None,781.0734063999989,None,783.136301999999,None,783.136301999999,None,space,20.847737300005974,0.002780540002277121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,803.9933543999941,None,803.9933543999941,None,810.9828012999933,811.9835937999887,811.9835937999887,812.9845593999926,812.9845593999926,813.9851715999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0733611999894,None,814.0733611999894,None,814.0733611999894,None,814.0733611999894,None,817.588543299993,None,817.588543299993,None,819.0994394000008,None,819.0994394000008,None,819.0994394000008,None,None,0.0013165599812055007,1.0033554599940544,820.1074320999905,None,820.1074320999905,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
